iid,gender,pid,match,age,race,imprace,imprelig,from,income,date,go_out,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,QUE BUSCA ,Attractive1,Sincere1,Intelligent1,Fun1,Ambitious1,Has shared interests/hobbies1,DESPUES DE CITA,Decision,Attractive,Sincere,Intelligent,Fun,Ambitious,Shared Interests/Hobbies,like,prob,QUE PIENSA DE SI MISMO,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2
378,1,351,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,0,8,7,7,6,5,4,8,7,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,352,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,0,7,9,7,6,5,5,7,6,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,353,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,0,7,10,6,8,5,5,8,6,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,354,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,0,6,6,5,8,6,5,6,6,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,355,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,1,7,8,5,8,6,5,8,7,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,356,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,0,,,,,,,,,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,357,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,1,8,8,7,5,4,4,8,7,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,358,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,0,6,7,8,6,7,4,6,5,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,359,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,0,6,7,8,5,8,4,4,5,QUE PIENSA DE SI MISMO,6,7,9,8,8
378,1,360,0,29,2,3,2,Wisconsin,"42,897.00",5,2,Finance Related,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,QUE BUSCA ,25,15,20,20,10,10,DESPUES DE CITA,0,5,8,5,4,7,4,6,5,QUE PIENSA DE SI MISMO,6,7,9,8,8
379,0,397,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,7,9,9,7,8,8,8,3,QUE PIENSA DE SI MISMO,,,,,
379,0,398,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,7,7,7,7,7,7,7,1,QUE PIENSA DE SI MISMO,,,,,
379,0,399,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,,,,,,,,,QUE PIENSA DE SI MISMO,,,,,
379,0,400,1,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,1,8,9,9,6,9,8,8,2,QUE PIENSA DE SI MISMO,,,,,
379,0,401,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,7,8,9,5,7,5,7,2,QUE PIENSA DE SI MISMO,,,,,
379,0,402,1,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,1,7,9,9,8,9,5,8,2,QUE PIENSA DE SI MISMO,,,,,
379,0,403,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,6,9,9,6,9,5,7,2,QUE PIENSA DE SI MISMO,,,,,
379,0,404,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,9,9,9,6,8,5,8,2,QUE PIENSA DE SI MISMO,,,,,
379,0,405,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,1,6,8,9,6,7,7,7,4,QUE PIENSA DE SI MISMO,,,,,
379,0,406,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,8,6,8,7,9,5,6,2,QUE PIENSA DE SI MISMO,,,,,
379,0,407,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,1,7,9,8,7,7,9,8,3,QUE PIENSA DE SI MISMO,,,,,
379,0,408,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,7,9,8,9,8,9,8,3,QUE PIENSA DE SI MISMO,,,,,
379,0,409,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,7,9,9,7,8,5,7,2,QUE PIENSA DE SI MISMO,,,,,
379,0,410,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,9,6,8,7,7,8,7,2,QUE PIENSA DE SI MISMO,,,,,
379,0,411,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,1,8,9,9,8,8,8,9,4,QUE PIENSA DE SI MISMO,,,,,
379,0,412,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,5,7,8,7,9,5,7,3,QUE PIENSA DE SI MISMO,,,,,
379,0,413,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,6,7,8,7,8,6,7,3,QUE PIENSA DE SI MISMO,,,,,
379,0,414,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,6,6,9,6,9,5,6,2,QUE PIENSA DE SI MISMO,,,,,
379,0,415,0,38,2,4,6,"NYC, San Francisco","31,809.00",7,2,Media Marketing/Entrepreneurship,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,QUE BUSCA ,15,15,20,15,15,20,DESPUES DE CITA,0,6,6,6,6,6,6,6,1,QUE PIENSA DE SI MISMO,,,,,
380,0,397,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,4,7,7,5,7,7,6,5,QUE PIENSA DE SI MISMO,,,,,
380,0,398,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,8,8,7,7,7,7,8,7,QUE PIENSA DE SI MISMO,,,,,
380,0,399,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,0,,,,,,,,,QUE PIENSA DE SI MISMO,,,,,
380,0,400,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,6,8,8,7,7,7,7,3,QUE PIENSA DE SI MISMO,,,,,
380,0,401,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,5,7,7,7,7,7,7,5,QUE PIENSA DE SI MISMO,,,,,
380,0,402,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,0,4,5,7,3,7,2,3,1,QUE PIENSA DE SI MISMO,,,,,
380,0,403,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,4,7,7,7,7,7,6,,QUE PIENSA DE SI MISMO,,,,,
380,0,404,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,9,9,7,7,7,7,7,,QUE PIENSA DE SI MISMO,,,,,
380,0,405,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,5,6,7,6,8,5,5,2,QUE PIENSA DE SI MISMO,,,,,
380,0,406,1,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,5,5,5,5,5,5,5,4,QUE PIENSA DE SI MISMO,,,,,
380,0,407,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,5,7,7,7,7,7,5,2,QUE PIENSA DE SI MISMO,,,,,
380,0,408,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,5,6,7,6,6,6,5,6,QUE PIENSA DE SI MISMO,,,,,
380,0,409,1,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,8,8,8,8,8,8,7,6,QUE PIENSA DE SI MISMO,,,,,
380,0,410,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,4,6,7,6,8,6,6,4,QUE PIENSA DE SI MISMO,,,,,
380,0,411,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,7,6,7,6,,7,7,4,QUE PIENSA DE SI MISMO,,,,,
380,0,412,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,0,5,6,7,7,6,5,3,5,QUE PIENSA DE SI MISMO,,,,,
380,0,413,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,1,8,7,7,7,7,4,8,4,QUE PIENSA DE SI MISMO,,,,,
380,0,414,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,0,5,6,,4,4,5,3,2,QUE PIENSA DE SI MISMO,,,,,
380,0,415,0,33,1,4,8,Chicago,,7,4,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,QUE BUSCA ,20,20,20,15,15,10,DESPUES DE CITA,0,1,1,1,1,1,1,1,1,QUE PIENSA DE SI MISMO,,,,,
381,0,397,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,5,8,9,4,9,3,7,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,398,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,8,7,8,8,6,6,7,6,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,399,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,,,,,,,,,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,400,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,8,6,8,6,6,6,7,6,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,401,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,1,7,7,6,6,8,7,6,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,402,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,6,8,8,8,9,5,7,4,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,403,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,6,8,8,7,6,6,6,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,404,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,8,7,6,6,5,5,7,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,405,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,8,9,8,7,8,7,8,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,406,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,6,9,8,5,6,9,7,7,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,407,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,408,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,7,10,6,6,6,6,6,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,409,1,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,1,8,8,8,8,8,9,8,8,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,410,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,1,6,9,8,8,7,8,7,7,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,411,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,4,8,8,7,7,6,5,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,412,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,5,8,7,7,6,5,5,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,413,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,1,7,8,5,6,8,7,8,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,414,1,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,1,7,8,6,6,7,5,7,5,QUE PIENSA DE SI MISMO,7,8,8,8,9
381,0,415,0,24,2,6,3,California,,4,1,Screenwriter,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,QUE BUSCA ,20,10,20,35,5,10,DESPUES DE CITA,0,1,1,1,1,1,1,1,8,QUE PIENSA DE SI MISMO,7,8,8,8,9
382,0,397,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,5,5,5,5,5,5,5,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,398,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,6,6,6,10,6,8,5,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,399,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,5,5,5,5,5,8,5,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,400,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,6,8,8,8,8,8,7,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,401,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,6,8,8,6,8,5,6,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,402,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,6,7,8,9,10,7,6,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,403,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,5,8,8,8,8,5,5,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,404,1,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,8,8,8,6,8,4,6,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,405,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,5,9,9,8,9,8,8,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,406,1,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,8,8,8,10,8,8,7,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,407,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,408,1,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,7,6,6,8,6,8,7,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,409,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,6,8,8,8,6,8,6,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,410,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,6,8,7,7,7,6,6,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,411,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,6,8,7,7,7,6,5,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,412,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,5,8,8,8,8,8,5,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,413,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,6,8,8,7,8,7,7,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,414,1,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,1,7,8,8,7,8,7,6,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
382,0,415,0,28,2,8,1,New York City,"52,010.00",7,3,Filmmaker,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,QUE BUSCA ,25,25,25,10,10,5,DESPUES DE CITA,0,4,4,4,10,4,4,8,5,QUE PIENSA DE SI MISMO,6,6,6,6,6
383,0,397,1,27,2,10,5,Massachusetts,,6,2,Director of Admissions,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,QUE BUSCA ,25,20,10,20,15,10,DESPUES DE CITA,1,8,7,8,7,,,8,5,QUE PIENSA DE SI MISMO,6,8,5,7,6
383,0,398,0,27,2,10,5,Massachusetts,,6,2,Director of Admissions,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,QUE BUSCA ,25,20,10,20,15,10,DESPUES DE CITA,0,2,1,3,,,,2,5,QUE PIENSA DE SI MISMO,6,8,5,7,6
383,0,399,0,27,2,10,5,Massachusetts,,6,2,Director of Admissions,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,QUE BUSCA ,25,20,10,20,15,10,DESPUES DE CITA,0,,,,,,,,,QUE PIENSA DE SI MISMO,6,8,5,7,6
383,0,400,1,27,2,10,5,Massachusetts,,6,2,Director of Admissions,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,QUE BUSCA ,25,20,10,20,15,10,DESPUES DE CITA,1,6,6,6,,9,,8,7,QUE PIENSA DE SI MISMO,6,8,5,7,6
383,0,401,0,27,2,10,5,Massachusetts,,6,2,Director of Admissions,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,QUE BUSCA ,25,20,10,20,15,10,DESPUES DE CITA,1,4,5,6,,,,6,5,QUE PIENSA DE SI MISMO,6,8,5,7,6
383,0,402,0,27,2,10,5,Massachusetts,,6,2,Director of Admissions,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,QUE BUSCA ,25,20,10,20,15,10,DESPUES DE CITA,0,3,9,9,8,8,,4,8,QUE PIENSA DE SI MISMO,6,8,5,7,6
383,0,403,0,27,2,10,5,Massachusetts,,6,2,Director of Admissions,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,QUE BUSCA ,25,20,10,20,15,10,DESPUES DE CITA,0,2,5,,,,,3,2,QUE PIENSA DE SI MISMO,6,8,5,7,6
